# KR dynamic universe — built 2026-07-22
# Filters: mcap ≥ ₩500억, daily vol ≥ ₩5억
# Count: 1830 종목
ticker,name_ko,market,market_cap_krw,avg_dollar_vol_60d,market_cap_tier
017480,삼현철강,KOSDAQ,72349939650,0,small
171120,라이온켐텍,KOSDAQ,72342046400,0,small
115440,우리넷,KOSDAQ,72321756400,0,small
084730,팅크웨어,KOSDAQ,72100161760,0,small
058400,KNN,KOSDAQ,72041767680,0,small
065510,휴비츠,KOSDAQ,71902885950,0,small
234920,자이글,KOSDAQ,71849132100,0,small
198440,강동씨앤엘,KOSDAQ,71594977800,0,small
122350,삼기,KOSDAQ,71388014936,0,small
032540,TJ미디어,KOSDAQ,71260178330,0,small
124560,태웅로직스,KOSDAQ,71246292240,0,small
234030,싸이닉솔루션,KOSDAQ,71169075000,0,small
170030,현대공업,KOSDAQ,71100900000,0,small
451250,삐아,KOSDAQ,71069845150,0,small
365330,에스와이스틸텍,KOSDAQ,70741110000,0,small
451220,아이엠티,KOSDAQ,70556514560,0,small
011320,유니크,KOSDAQ,70327329800,0,small
038460,바이오스마트,KOSDAQ,70263226760,0,small
217330,싸이토젠,KOSDAQ,70198175145,0,small
067370,선바이오,KOSDAQ,69985308930,0,small
090470,제이스로보틱스,KOSDAQ,69906376000,0,small
024740,한일단조,KOSDAQ,69906229125,0,small
225530,HC보광산업,KOSDAQ,69479646024,0,small
020710,시공테크,KOSDAQ,69466216050,0,small
294630,서남,KOSDAQ,69427848980,0,small
332370,아이디피,KOSDAQ,69288849720,0,small
417970,모델솔루션,KOSDAQ,69276261000,0,small
196490,디에이테크놀로지,KOSDAQ,69131518050,0,small
413390,엠오티,KOSDAQ,69017872800,0,small
129920,대성하이텍,KOSDAQ,68975714520,0,small
217190,제너셈,KOSDAQ,68925707640,0,small
396270,넥스트칩,KOSDAQ,68899167945,0,small
153710,옵티팜,KOSDAQ,68875452810,0,small
044340,위닉스,KOSDAQ,68812686250,0,small
060590,씨티씨바이오,KOSDAQ,68674096800,0,small
107600,새빗켐,KOSDAQ,68648156100,0,small
041910,폴라리스AI파마,KOSDAQ,68542086000,0,small
223250,드림씨아이에스,KOSDAQ,68389234320,0,small
006140,피제이전자,KOSDAQ,68304675000,0,small
0015S0,페스카로,KOSDAQ,68277771600,0,small
382480,지아이텍,KOSDAQ,68205923620,0,small
110790,크리스에프앤씨,KOSDAQ,68184093600,0,small
041930,SY동아,KOSDAQ,68096000000,0,small
078890,가온그룹,KOSDAQ,68080164385,0,small
038680,에스넷,KOSDAQ,68001672430,0,small
045970,코아시아,KOSDAQ,67760805700,0,small
137950,제이씨케미칼,KOSDAQ,67471476420,0,small
321370,센서뷰,KOSDAQ,67267707612,0,small
251120,바이오에프디엔씨,KOSDAQ,67217761000,0,small
382840,원준,KOSDAQ,67118598495,0,small
290660,다이나믹솔루션,KOSDAQ,66998456832,0,small
109860,동일금속,KOSDAQ,66976000000,0,small
443670,에스피소프트,KOSDAQ,66749367920,0,small
456070,이엔셀,KOSDAQ,66507987510,0,small
062970,한국첨단소재,KOSDAQ,66336969468,0,small
253840,수젠텍,KOSDAQ,66303072000,0,small
360070,탑머티리얼,KOSDAQ,66273627870,0,small
201490,미투온,KOSDAQ,65611070630,0,small
091120,이엠텍,KOSDAQ,65447815520,0,small
389140,포바이포,KOSDAQ,65426734975,0,small
041460,한국전자인증,KOSDAQ,65075000000,0,small
238090,앤디포스,KOSDAQ,64944637200,0,small
105740,디케이락,KOSDAQ,64671742680,0,small
111710,남화산업,KOSDAQ,64646320000,0,small
128660,피제이메탈,KOSDAQ,64612776245,0,small
261780,아리바이오랩,KOSDAQ,64572069465,0,small
070300,엑스큐어,KOSDAQ,64548432593,0,small
048430,유라테크,KOSDAQ,64512000000,0,small
323350,다원넥스뷰,KOSDAQ,64486714600,0,small
060570,드림어스컴퍼니,KOSDAQ,64394266937,0,small
347000,센코,KOSDAQ,64354059892,0,small
443250,레뷰코퍼레이션,KOSDAQ,64318411150,0,small
185490,아이진,KOSDAQ,64282688808,0,small
357580,아모센스,KOSDAQ,64254202900,0,small
478560,블랙야크아이앤씨,KOSDAQ,64188290530,0,small
036000,예림당,KOSDAQ,64150461445,0,small
036630,세종텔레콤,KOSDAQ,64100000000,0,small
081150,티플랙스,KOSDAQ,64068581280,0,small
043650,국순당,KOSDAQ,63932728320,0,small
091590,남화토건,KOSDAQ,63865600000,0,small
002800,신신제약,KOSDAQ,63791952500,0,small
088390,이녹스,KOSDAQ,63729880760,0,small
032850,비트컴퓨터,KOSDAQ,63500979260,0,small
303360,프로티아,KOSDAQ,63496994950,0,small
014970,삼륭물산,KOSDAQ,63302750000,0,small
083790,CG인바이츠,KOSDAQ,63283911786,0,small
040160,누리플렉스,KOSDAQ,63171003400,0,small
464490,쿼드메디슨,KOSDAQ,63151621500,0,small
066310,큐에스아이,KOSDAQ,63139739010,0,small
204840,지엘팜텍,KOSDAQ,63124890884,0,small
010240,흥국,KOSDAQ,62978280000,0,small
162300,신스틸,KOSDAQ,62953557876,0,small
0015N0,아로마티카,KOSDAQ,62695956170,0,small
208370,셀바스헬스케어,KOSDAQ,62678273340,0,small
001840,이화공영,KOSDAQ,62588831935,0,small
453860,에이에스텍,KOSDAQ,62382014640,0,small
005670,푸드웰,KOSDAQ,62300000000,0,small
222110,팬젠,KOSDAQ,62166741400,0,small
026150,특수건설,KOSDAQ,62026280085,0,small
004780,대륙제관,KOSDAQ,62022476100,0,small
126880,제이엔케이글로벌,KOSDAQ,61841066495,0,small
012790,신일제약,KOSDAQ,61730037250,0,small
039010,현대에이치티,KOSDAQ,61496250000,0,small
142280,녹십자엠에스,KOSDAQ,61465174515,0,small
045660,에이텍,KOSDAQ,61454400000,0,small
388870,파로스아이바이오,KOSDAQ,61428447340,0,small
089850,유비벨록스,KOSDAQ,61424929830,0,small
003310,대주산업,KOSDAQ,61370334900,0,small
123420,위메이드플레이,KOSDAQ,61366141900,0,small
0004V0,엔비알모션,KOSDAQ,61217735040,0,small
241690,유니테크노,KOSDAQ,61176765000,0,small
059270,해성에어로보틱스,KOSDAQ,61074185530,0,small
014950,삼익제약,KOSDAQ,61046286800,0,small
096350,대창솔루션,KOSDAQ,60736647776,0,small
307870,비투엔,KOSDAQ,60702515845,0,small
067170,오텍,KOSDAQ,60686118220,0,small
270520,앱튼,KOSDAQ,60647749690,0,small
333620,엔시스,KOSDAQ,60488505000,0,small
039420,케이엘넷,KOSDAQ,60465329190,0,small
348150,고바이오랩,KOSDAQ,60198555900,0,small
214270,FSN,KOSDAQ,59690797615,0,small
377480,마음AI,KOSDAQ,59655207250,0,small
010280,아이티센엔텍,KOSDAQ,59653387060,0,small
277880,티에스아이,KOSDAQ,59529636000,0,small
203400,에이비온,KOSDAQ,59466860640,0,small
460940,피앤에스로보틱스,KOSDAQ,59405061200,0,small
136150,원일티엔아이,KOSDAQ,59337692400,0,small
094850,참좋은여행,KOSDAQ,59220000000,0,small
140070,서플러스글로벌,KOSDAQ,59217788000,0,small
412350,레이저쎌,KOSDAQ,59069308935,0,small
331740,아우토크립트,KOSDAQ,58993495550,0,small
079810,APS이노베이션,KOSDAQ,58986977560,0,small
008370,원풍,KOSDAQ,58920000000,0,small
049550,잉크테크,KOSDAQ,58818831000,0,small
347860,알체라,KOSDAQ,58762183918,0,small
007820,엠엑스로보틱스,KOSDAQ,58599292050,0,small
424960,스마트레이더시스템,KOSDAQ,58522140500,0,small
076610,해성옵틱스,KOSDAQ,58288401120,0,small
099520,DGI,KOSDAQ,58141862016,0,small
291650,압타머사이언스,KOSDAQ,57987279900,0,small
417790,트루엔,KOSDAQ,57680834410,0,small
168330,내츄럴엔도텍,KOSDAQ,57666898400,0,small
288180,케이피항공산업,KOSDAQ,57593510980,0,small
216050,인크로스,KOSDAQ,57516502730,0,small
053050,지에스이,KOSDAQ,57366273061,0,small
039980,폴라리스AI,KOSDAQ,57309137790,0,small
048910,대원미디어,KOSDAQ,57297099030,0,small
010470,오리콤,KOSDAQ,57240739000,0,small
251630,브이원텍,KOSDAQ,57234960740,0,small
016250,SGC E&C,KOSDAQ,57220160960,0,small
014470,부방,KOSDAQ,56869490220,0,small
072950,빛샘전자,KOSDAQ,56851426600,0,small
263690,디알젬,KOSDAQ,56741306100,0,small
246960,SCL사이언스,KOSDAQ,56740434396,0,small
061040,알에프텍,KOSDAQ,56279947060,0,small
215360,우리산업,KOSDAQ,56254124080,0,small
088910,동우팜투테이블,KOSDAQ,55816227880,0,small
100030,인지소프트,KOSDAQ,55790300860,0,small
039020,이건홀딩스,KOSDAQ,55784231230,0,small
036670,삼양케이씨아이,KOSDAQ,55737836000,0,small
036090,위지트,KOSDAQ,55698622826,0,small
448710,코츠테크놀로지,KOSDAQ,55601271840,0,small
057540,옴니시스템,KOSDAQ,55533640580,0,small
340930,성원에너텍,KOSDAQ,55513882710,0,small
042110,에스씨디,KOSDAQ,55434009908,0,small
0007J0,인벤테라,KOSDAQ,55295969420,0,small
049480,오픈베이스,KOSDAQ,55271971697,0,small
036120,서울평가정보,KOSDAQ,55212795000,0,small
439580,블루엠텍,KOSDAQ,55102178516,0,small
060310,3S,KOSDAQ,54916106400,0,small
179900,유티아이,KOSDAQ,54819441240,0,small
217480,에스디생명공학,KOSDAQ,54756837359,0,small
050960,수산아이앤티,KOSDAQ,54750610000,0,small
137080,나래나노텍,KOSDAQ,54727839390,0,small
053620,태양,KOSDAQ,54696000000,0,small
117670,알파칩스,KOSDAQ,54692901820,0,small
067920,이글루,KOSDAQ,54540750240,0,small
175140,아고스,KOSDAQ,54503192805,0,small
408470,한패스,KOSDAQ,54445800000,0,small
131400,이브이첨단소재,KOSDAQ,54347796384,0,small
053160,프리엠스,KOSDAQ,54300000000,0,small
302430,이노메트리,KOSDAQ,54279308160,0,small
411080,샌즈랩,KOSDAQ,54276453090,0,small
007370,진양제약,KOSDAQ,54206141145,0,small
459100,위츠,KOSDAQ,54201052500,0,small
318160,셀바이오휴먼텍,KOSDAQ,54157575400,0,small
435570,에르코스,KOSDAQ,54080579300,0,small
134580,탑코미디어,KOSDAQ,54075681453,0,small
123010,알엔티엑스,KOSDAQ,54075680190,0,small
054300,팬스타엔터프라이즈,KOSDAQ,53993591685,0,small
027050,코리아나,KOSDAQ,53920000000,0,small
043710,코스리거글로벌,KOSDAQ,53841881220,0,small
045340,토탈소프트,KOSDAQ,53744491200,0,small
457370,한켐,KOSDAQ,53613191100,0,small
104540,코렌텍,KOSDAQ,53562602950,0,small
286750,나노실리칸첨단소재,KOSDAQ,53552248904,0,small
025550,한국선재,KOSDAQ,53451838380,0,small
299170,더블유에스아이,KOSDAQ,53217471216,0,small
039610,화성밸브,KOSDAQ,53197144000,0,small
273640,와이엠텍,KOSDAQ,53075440000,0,small
391710,코닉오토메이션,KOSDAQ,53019864680,0,small
100590,머큐리,KOSDAQ,52789798600,0,small
046940,우원개발,KOSDAQ,52415615000,0,small
053270,구영테크,KOSDAQ,52353873550,0,small
463020,뉴엔AI,KOSDAQ,52298488000,0,small
260930,씨티케이,KOSDAQ,52222295700,0,small
155650,와이엠씨,KOSDAQ,52179484500,0,small
384470,코어라인소프트,KOSDAQ,52135140260,0,small
095270,웨이브일렉트로,KOSDAQ,52099971750,0,small
218150,미래생명자원,KOSDAQ,52060295100,0,small
039240,경남스틸,KOSDAQ,51908758096,0,small
033320,제이씨현시스템,KOSDAQ,51895682880,0,small
136410,아셈스,KOSDAQ,51734702670,0,small
370090,퓨런티어,KOSDAQ,51683253200,0,small
082850,우리바이오,KOSDAQ,51606255570,0,small
065530,와이어블,KOSDAQ,51570182202,0,small
317830,에스피시스템스,KOSDAQ,51552719130,0,small
950200,소마젠,KOSDAQ,51552622040,0,small
096610,알에프세미,KOSDAQ,51550708615,0,small
104620,노랑풍선,KOSDAQ,51524341880,0,small
024910,경창산업,KOSDAQ,51507729190,0,small
063440,SM Life Design,KOSDAQ,51482797504,0,small
033230,인성정보,KOSDAQ,51475172220,0,small
347740,피엔케이피부임상연구센타,KOSDAQ,51378106112,0,small
256630,포인트엔지니어링,KOSDAQ,51327406950,0,small
027830,대성창투,KOSDAQ,51300000000,0,small
064800,포니링크,KOSDAQ,51250725295,0,small
228340,동양파일,KOSDAQ,51000000000,0,small
097800,윈팩,KOSDAQ,50923223970,0,small
040610,SG&G,KOSDAQ,50789922040,0,small
314140,알피바이오,KOSDAQ,50611548240,0,small
187420,HLB제넥스,KOSDAQ,50599667850,0,small
205470,휴마시스,KOSDAQ,50583752050,0,small
033310,엠투엔,KOSDAQ,50565156840,0,small
064240,홈캐스트,KOSDAQ,50480135205,0,small
053450,세코닉스,KOSDAQ,50443458230,0,small
452400,이닉스,KOSDAQ,50437139680,0,small
393970,대진첨단소재,KOSDAQ,50428566500,0,small
122310,제노레이,KOSDAQ,50356300240,0,small
071670,에이테크솔루션,KOSDAQ,50300000000,0,small
191420,테고사이언스,KOSDAQ,50193682460,0,small
089230,THE E&M,KOSDAQ,50101445616,0,small
